video_id,category_id,category_title,publishedAt,trending_date,view_count,likes,dislikes,comment_count,comments_disabled,ratings_disabled,trending_days,view_increase,like_increase,comment_increase,diff_days,engagement
PzNgCs6xLnA,22,People & Blogs,2020-10-09,2020-10-11,1024009,82885,1310,5581,False,False,5 days,621010,25678,988,2 days,1760151
borMYcTAnOk,22,People & Blogs,2020-10-09,2020-10-11,290681,48822,183,3237,False,False,4 days,94756,9722,329,2 days,447547
zHtQwGafaws,22,People & Blogs,2020-10-09,2020-10-11,655750,172359,491,11337,False,False,3 days,104171,16299,350,2 days,960266
yR6SMtkujOU,22,People & Blogs,2020-10-12,2020-10-12,331306,72870,129,6408,False,False,6 days,986543,74809,4220,0 days,1476156
TR0I0STLyws,22,People & Blogs,2020-09-15,2020-10-12,117988,410,283,0,False,False,4 days,21424,110,0,27 days,139932
LrJO66e2iqI,22,People & Blogs,2020-10-10,2020-10-12,460534,35390,440,3225,False,False,5 days,288530,10785,503,2 days,798967
MeYkO5vkakg,22,People & Blogs,2020-09-15,2020-10-12,11624348,9273,5636,0,False,False,3 days,9210,13,0,27 days,11642844
RD30LBR5UQo,22,People & Blogs,2020-10-10,2020-10-12,268777,14278,128,1081,False,False,3 days,238598,6900,373,2 days,530007
4K_94XFaEgY,22,People & Blogs,2020-10-12,2020-10-13,3537937,0,0,9380,False,True,5 days,3535936,0,5077,1 days,7088330
1rSfoUb-scw,22,People & Blogs,2020-10-11,2020-10-13,296425,15136,630,914,False,False,4 days,96423,2456,86,2 days,411440
aqj7T-wes2c,22,People & Blogs,2020-10-13,2020-10-14,247310,22545,90,1939,False,False,5 days,507613,27215,1863,1 days,808485
a0xr5bEW1mo,22,People & Blogs,2020-10-13,2020-10-14,318491,32015,89,2703,False,False,5 days,543544,16533,1085,1 days,914371
YsaXShqhotI,22,People & Blogs,2020-10-14,2020-10-14,186299,14348,999,3531,False,False,4 days,192832,7595,1303,0 days,405908
r5lZB-ecGsw,22,People & Blogs,2020-10-13,2020-10-14,344024,4004,21645,5348,False,False,4 days,155434,870,992,1 days,510672
j4rl2CInLz4,22,People & Blogs,2020-10-13,2020-10-14,979695,24662,384,3408,False,False,4 days,1115923,16586,2218,1 days,2142492
7rXSXZLZNu0,22,People & Blogs,2020-10-13,2020-10-14,2734978,190197,908,4689,False,False,4 days,1155502,35180,392,1 days,4120938
xXgIdBnDnvs,22,People & Blogs,2020-10-12,2020-10-14,964461,51832,725,4054,False,False,4 days,419589,11520,636,2 days,1452092
ACzGSnVHjdo,22,People & Blogs,2020-10-16,2020-10-16,414564,42666,158,3025,False,False,5 days,699327,29865,1524,0 days,1190971
xlZAp3KPRBw,22,People & Blogs,2020-10-15,2020-10-16,233316,27981,111,1935,False,False,4 days,178339,10417,369,1 days,452357
ImYYDXj9CYI,22,People & Blogs,2020-10-14,2020-10-16,601596,48133,611,1954,False,False,4 days,182422,10178,288,2 days,844571
PoNCG3PZKII,22,People & Blogs,2020-10-16,2020-10-17,597779,64736,314,6734,False,False,6 days,1548032,79158,5218,1 days,2301657
UHTQucdZWrM,22,People & Blogs,2020-10-16,2020-10-17,213927,7808,208,708,False,False,6 days,2456342,39355,2742,1 days,2720882
-0kb-gs-GKc,22,People & Blogs,2020-10-13,2020-10-17,1870945,138131,765,5548,False,False,2 days,572456,26299,850,4 days,2614229
d56cdV8yZNQ,22,People & Blogs,2020-10-16,2020-10-18,3772210,218480,6963,5493,False,False,5 days,1930213,48656,71,2 days,5975123
iCJsYBtFJzs,22,People & Blogs,2020-10-18,2020-10-19,2514588,185594,2982,7751,False,False,6 days,2281337,62479,129,1 days,5051878
maVWvNkhgpM,22,People & Blogs,2020-10-18,2020-10-19,448750,43578,372,2278,False,False,6 days,1393883,39663,2005,1 days,1930157
UyOqOa440l4,22,People & Blogs,2020-10-18,2020-10-19,164390,9122,154,659,False,False,3 days,161298,5538,234,1 days,341241
LGHIWcscqeM,22,People & Blogs,2020-10-17,2020-10-19,251370,19663,860,3362,False,False,3 days,80481,3890,580,2 days,359346
whZO35UdbUA,22,People & Blogs,2020-10-17,2020-10-19,204163,13612,95,790,False,False,3 days,70289,2000,113,2 days,290967
iCcIaFDJZSs,22,People & Blogs,2020-10-17,2020-10-19,297129,3960,159,880,False,False,2 days,45978,307,21,2 days,348275
NsvnEIdNXn4,22,People & Blogs,2020-10-16,2020-10-19,264834,34731,476,2130,False,False,1 days,25748,1917,70,3 days,329430
aFn5NVuNqvI,22,People & Blogs,2020-10-19,2020-10-20,1600463,152351,1688,8866,False,False,6 days,2315201,76416,3397,1 days,4156694
eK-ZKdJ1bFA,22,People & Blogs,2020-10-18,2020-10-20,216158,19561,246,467,False,False,4 days,141219,7737,140,2 days,385282
rzMQ3mughQ0,22,People & Blogs,2020-10-20,2020-10-21,1765939,80326,2684,7559,False,False,5 days,1359509,25078,2377,1 days,3240788
ycxsWdpGRJM,22,People & Blogs,2020-10-20,2020-10-21,398831,87415,232,2598,False,False,5 days,84031,6409,423,1 days,579707
QomjcbkNnNk,22,People & Blogs,2020-10-20,2020-10-21,541904,34190,730,2321,False,False,5 days,451003,15386,770,1 days,1045574
5S4bm3bAt9Y,22,People & Blogs,2020-10-21,2020-10-22,3300504,493060,3793,29665,False,False,5 days,5245879,304943,8440,1 days,9382491
hi1zMqY2goU,22,People & Blogs,2020-10-21,2020-10-22,2139143,168488,2856,11240,False,False,5 days,2244219,75537,4885,1 days,4643512
kB6M0tEIGGo,22,People & Blogs,2020-10-21,2020-10-22,302214,12515,132,1171,False,False,5 days,422740,7947,832,1 days,747419
YxdcakftMEo,22,People & Blogs,2020-10-21,2020-10-22,247729,21816,98,1831,False,False,4 days,223276,10370,657,1 days,505679
YDJ66vodqPQ,22,People & Blogs,2020-10-22,2020-10-23,2865810,0,0,8365,False,True,4 days,2938104,0,3504,1 days,5815783
sNQoCAFZ4NM,22,People & Blogs,2020-10-22,2020-10-23,1358480,82274,1828,5060,False,False,4 days,1441448,34292,1864,1 days,2923418
0V4cMxnrbYo,22,People & Blogs,2020-10-22,2020-10-23,763555,60460,387,4369,False,False,4 days,588345,25504,1207,1 days,1443440
2dLE4Nn6-ug,22,People & Blogs,2020-10-22,2020-10-23,3112857,189440,8824,12709,False,False,4 days,756525,25485,38,1 days,4097054
HZryl5nJr00,22,People & Blogs,2020-10-23,2020-10-24,770116,62599,376,4967,False,False,6 days,1328207,52294,2912,1 days,2221095
UdVn0xvnBf8,22,People & Blogs,2020-10-22,2020-10-24,179387,18067,36,817,False,False,3 days,92065,7128,203,2 days,297667
WfCLmsC8Tdw,22,People & Blogs,2020-10-25,2020-10-26,2892425,223181,2271,11051,False,False,5 days,1828966,70178,2455,1 days,5028256
3X4zJ9i-6FA,22,People & Blogs,2020-10-26,2020-10-27,1188568,90574,462,2115,False,False,6 days,2002180,58016,1025,1 days,3342478
wLoTTPPc0vU,22,People & Blogs,2020-10-27,2020-10-29,314766,11239,137,2238,False,False,4 days,106675,1943,347,2 days,437208
TH-NRgnl0-8,22,People & Blogs,2020-10-27,2020-10-29,339535,27078,1406,2126,False,False,3 days,36191,1607,83,2 days,406620
rWFYTFrWBv0,22,People & Blogs,2020-10-27,2020-10-29,1250269,67844,3213,6622,False,False,3 days,282956,9712,735,2 days,1618138
oClGk2U-OpE,22,People & Blogs,2020-10-27,2020-10-29,351452,26907,180,3151,False,False,3 days,111427,7146,183,2 days,500266
TkXvBTgq1dE,22,People & Blogs,2020-10-25,2020-10-29,359496,7701,306,169,False,False,2 days,12524,332,6,4 days,380228
BNhKSjfRzQU,22,People & Blogs,2020-10-29,2020-10-30,1749411,125386,1979,11936,False,False,9 days,1688134,39344,2702,1 days,3616913
4pa9O5cr398,22,People & Blogs,2020-10-29,2020-10-30,2895343,152043,4035,7752,False,False,9 days,2905607,70442,2185,1 days,6033372
ANxOEnp4JtI,22,People & Blogs,2020-10-28,2020-10-30,1977759,77405,1362,0,True,False,4 days,510905,11973,0,2 days,2578042
i0MfnscxSM8,22,People & Blogs,2020-10-28,2020-10-30,329369,26791,344,1619,False,False,3 days,330965,16962,1105,2 days,706811
1Th0h_nSTgU,22,People & Blogs,2020-10-30,2020-11-01,6117906,410038,6989,19831,False,False,9 days,4531842,165839,7223,2 days,11252679
ht0DfjlZP80,22,People & Blogs,2020-10-30,2020-11-01,5408222,461513,4242,22625,False,False,9 days,3647076,152948,5101,2 days,9697485
jL-_mug5cC4,22,People & Blogs,2020-10-30,2020-11-01,5404432,348346,6672,13992,False,False,9 days,3889881,154337,6687,2 days,9817675
WqGjDurAHQo,22,People & Blogs,2020-10-31,2020-11-01,549357,35794,4620,3465,False,False,8 days,791416,19857,2315,1 days,1402204
Bj6ulLJGPB8,22,People & Blogs,2020-10-30,2020-11-01,1419827,83046,823,6196,False,False,8 days,1263834,42087,1956,2 days,2816946
BpF3zZI4-40,22,People & Blogs,2020-10-30,2020-11-01,838489,66374,262,2681,False,False,7 days,485498,25022,591,2 days,1418655
fc6p4N-chbA,22,People & Blogs,2020-10-30,2020-11-01,554657,31955,291,8094,False,False,7 days,484012,15096,2778,2 days,1096592
r3Ti02CIFas,22,People & Blogs,2020-11-01,2020-11-02,452525,21726,231,1081,False,False,9 days,993448,27752,1012,1 days,1497544
cHja5-36gBA,22,People & Blogs,2020-10-31,2020-11-02,523080,16378,290,695,False,False,7 days,176219,3622,110,2 days,720104
4axpdkC2m2s,22,People & Blogs,2020-11-02,2020-11-03,2436276,142613,4226,6925,False,False,10 days,2485336,43031,2894,1 days,5117075
Gg1Foan-cP0,22,People & Blogs,2020-11-02,2020-11-03,504246,20523,852,1954,False,False,9 days,528573,20843,1736,1 days,1077875
e5CRzuRO8kg,22,People & Blogs,2020-11-03,2020-11-04,2071400,151142,1876,7096,False,False,9 days,1510637,60269,2320,1 days,3802864
IVUhHFcLVRU,22,People & Blogs,2020-11-02,2020-11-04,227189,31633,114,3131,False,False,7 days,89430,5499,436,2 days,357318
KilLMcOS33E,22,People & Blogs,2020-11-04,2020-11-05,1299561,63187,1227,0,True,False,9 days,1927112,39842,0,1 days,3329702
bW8IZveuyH4,22,People & Blogs,2020-11-03,2020-11-05,896227,42495,1091,1564,False,False,8 days,233194,6343,129,2 days,1179952
BmzFSKGwx54,22,People & Blogs,2020-11-06,2020-11-06,1087978,178422,1804,16871,False,False,9 days,10757086,283548,20099,0 days,12344004
urJ8YNU10SU,22,People & Blogs,2020-11-05,2020-11-06,1493091,98180,1503,3880,False,False,9 days,2498751,58865,2412,1 days,4155179
eWzYdk4r4ks,22,People & Blogs,2020-11-04,2020-11-06,235584,8755,165,871,False,False,7 days,110651,1768,140,2 days,357769
Am1lDj2mUVY,22,People & Blogs,2020-11-07,2020-11-07,791480,95578,639,9091,False,False,8 days,3331543,134218,8777,0 days,4370687
jLIUkk6Esr0,22,People & Blogs,2020-11-06,2020-11-07,880870,67261,410,5587,False,False,7 days,1519751,56245,3519,1 days,2533233
ScwflrlPH_4,22,People & Blogs,2020-11-07,2020-11-08,2259167,274310,2708,155284,False,False,7 days,1437243,75495,27692,1 days,4229191
qvLVtsC-HTE,22,People & Blogs,2020-11-08,2020-11-09,577755,23093,248,1161,False,False,7 days,644907,15834,615,1 days,1263365
kRD0C2re0YM,22,People & Blogs,2020-11-08,2020-11-09,170755,8206,20,969,False,False,6 days,145073,2434,201,1 days,327638
6qREk4UcxQU,22,People & Blogs,2020-11-09,2020-11-10,550550,59055,676,3934,False,False,7 days,1446857,43868,2413,1 days,2106677
P627ONn-vHI,22,People & Blogs,2020-11-09,2020-11-10,279681,20844,119,1178,False,False,6 days,486974,11441,455,1 days,800573
OgQcWwBoI6Y,22,People & Blogs,2020-11-10,2020-11-10,677554,0,0,2210,False,True,6 days,1171690,0,1426,0 days,1852880
2NxT64tVRf0,22,People & Blogs,2020-11-10,2020-11-10,80681,9933,2013,3843,False,False,6 days,371093,8292,4971,0 days,478813
wmVr70ivbE4,22,People & Blogs,2020-11-09,2020-11-10,552137,39040,2906,2830,False,False,6 days,498329,10617,1848,1 days,1104801
Oy1z3esprFA,22,People & Blogs,2020-11-10,2020-11-11,657010,59130,421,2430,False,False,6 days,930575,49774,1283,1 days,1700202
oZqVUgMR3Xo,22,People & Blogs,2020-11-10,2020-11-11,225089,11601,716,1470,False,False,5 days,155708,5144,719,1 days,399731
SEOBAIAWZNU,22,People & Blogs,2020-11-11,2020-11-12,187446,24607,100,5259,False,False,6 days,585374,27008,4087,1 days,833781
NB2rQvW3SCk,22,People & Blogs,2020-11-11,2020-11-13,1085157,106897,1066,0,True,False,5 days,780958,42017,0,2 days,2015029
i-yuF2kRHrc,22,People & Blogs,2020-11-09,2020-11-13,556363,40581,379,2096,False,False,3 days,38723,1556,32,4 days,639351
qNEago8XQoY,22,People & Blogs,2020-11-13,2020-11-14,1064133,110053,1976,10249,False,False,5 days,649476,33570,1773,1 days,1869254
xkpdp4fKAs0,22,People & Blogs,2020-11-12,2020-11-14,802381,84717,481,11769,False,False,3 days,212597,10813,1143,2 days,1123420
jm7ZAMAsPxI,22,People & Blogs,2020-11-15,2020-11-16,4194129,584687,3660,72899,False,False,5 days,1012027,60290,5142,1 days,5929174
RI2szJL0jY0,22,People & Blogs,2020-11-15,2020-11-16,558368,20829,353,1228,False,False,5 days,513730,12589,519,1 days,1107263
eiOKp2RAcvs,22,People & Blogs,2020-11-16,2020-11-17,3570799,148979,9179,11597,False,False,8 days,10967477,229450,123211,1 days,15051513
q9o53c0pc5k,22,People & Blogs,2020-11-17,2020-11-17,117610,15889,49,1094,False,False,6 days,961595,47952,3062,0 days,1147202
yRV-5EBErEc,22,People & Blogs,2020-11-16,2020-11-17,312882,24790,187,1349,False,False,4 days,311146,17110,446,1 days,667723
QLEDRiPD63g,22,People & Blogs,2020-11-16,2020-11-17,463637,34212,2539,3000,False,False,4 days,303606,8632,1093,1 days,814180
z3Un_C784R8,22,People & Blogs,2020-11-18,2020-11-18,2321863,88115,2544,9332,False,False,7 days,13331472,134102,11599,0 days,15896483
K10oanis_yk,22,People & Blogs,2020-11-17,2020-11-18,1060812,111859,534,4829,False,False,7 days,5673953,258816,9566,1 days,7119835
_vi_CM1bfV8,22,People & Blogs,2020-11-17,2020-11-18,166010,2578,65,437,False,False,3 days,88052,852,211,1 days,258140
5hdTdHuZyPY,22,People & Blogs,2020-11-17,2020-11-18,1012382,86609,548,5633,False,False,7 days,1927630,67451,1457,1 days,3101162
Scl5NRK7hu8,22,People & Blogs,2020-11-16,2020-11-18,576044,40412,578,2383,False,False,3 days,161744,6123,278,2 days,786984
y8jWsiOKfpQ,22,People & Blogs,2020-11-18,2020-11-19,2201842,233150,1924,20021,False,False,8 days,5194238,208628,9517,1 days,7867396
oYpFSfu9LS4,22,People & Blogs,2020-11-18,2020-11-19,2684459,214828,2461,19632,False,False,7 days,1872848,66184,2321,1 days,4860272
Z_XeyQyheYw,22,People & Blogs,2020-11-18,2020-11-19,552525,0,0,2513,False,True,2 days,405477,0,346,1 days,960861
ptjVvos3Krc,22,People & Blogs,2020-11-17,2020-11-19,1513337,87444,1857,13976,False,False,2 days,245392,6542,717,2 days,1867408
Gm1qTK7NkLk,22,People & Blogs,2020-11-14,2020-11-19,490346,40936,400,6712,False,False,4 days,50578,813,90,5 days,589475
tOD4fkQiulg,22,People & Blogs,2020-11-19,2020-11-20,4932497,0,0,16598,False,True,7 days,6955558,0,8500,1 days,11913153
m_aj2V819tM,22,People & Blogs,2020-11-18,2020-11-20,167941,14934,108,720,False,False,1 days,15946,871,21,2 days,200433
3yytI8x2clU,22,People & Blogs,2020-11-17,2020-11-20,247257,23018,173,2218,False,False,3 days,64942,3408,233,3 days,341076
rIvwpeRtK58,22,People & Blogs,2020-11-22,2020-11-23,2984330,220925,9076,10696,False,False,7 days,2852035,84338,6322,1 days,6158646
Ims1QBH-vRw,22,People & Blogs,2020-11-22,2020-11-23,1928589,151797,1484,77290,False,False,6 days,1299734,42373,19452,1 days,3519235
o9FC3Q9lVM8,22,People & Blogs,2020-11-22,2020-11-23,733404,90017,311,7754,False,False,5 days,563790,41411,2046,1 days,1438422
C1gWxQFljiw,22,People & Blogs,2020-11-21,2020-11-23,187384,13580,239,2974,False,False,5 days,209002,9633,1296,2 days,423869
HwvePdFzNc4,22,People & Blogs,2020-11-20,2020-11-23,1154028,121325,387,3329,False,False,5 days,540291,38005,630,3 days,1857608
PvRO4atynvc,22,People & Blogs,2020-11-23,2020-11-24,2644378,231979,2771,11023,False,False,5 days,1859973,79508,1742,1 days,4828603
nS1ktfpux5o,22,People & Blogs,2020-11-23,2020-11-24,251430,22776,646,3118,False,False,6 days,161651,6460,900,1 days,446335
wf4ov1R6UNs,22,People & Blogs,2020-11-24,2020-11-25,625469,25374,531,2003,False,False,6 days,566476,10216,544,1 days,1230082
vBFBgoy8UHk,22,People & Blogs,2020-11-23,2020-11-25,736830,31807,351,1506,False,False,5 days,349120,6870,260,2 days,1126393
oPIvDCy_80A,22,People & Blogs,2020-11-24,2020-11-25,337233,24051,278,3093,False,False,5 days,213736,8341,851,1 days,587305
t3xCtptN2-8,22,People & Blogs,2020-11-24,2020-11-25,397995,27734,434,1629,False,False,5 days,242313,9296,455,1 days,679422
hD13SQJoH7s,22,People & Blogs,2020-11-25,2020-11-26,2011757,159099,4120,17113,False,False,5 days,2518377,69142,5371,1 days,4780859
h4h4ST5K3xU,22,People & Blogs,2020-11-25,2020-11-26,120058,1465,31,97,False,False,5 days,53101,411,220,1 days,175352
1inY1P4Xn6Y,22,People & Blogs,2020-11-24,2020-11-26,1035313,257324,359,12667,False,False,4 days,321643,28415,734,2 days,1656096
akPiujQ-HO4,22,People & Blogs,2020-11-27,2020-11-27,1590802,250810,596,23736,False,False,4 days,1506961,82483,3277,0 days,3458069
x0SQ88bAjto,22,People & Blogs,2020-11-26,2020-11-27,221428,22440,499,2872,False,False,4 days,969274,35828,3353,1 days,1255195
WAOkXN7aXxg,22,People & Blogs,2020-11-27,2020-11-28,212734,19586,2312,4977,False,False,3 days,849330,18744,15576,1 days,1120947
PbrLG5ZEV8s,22,People & Blogs,2020-11-27,2020-11-28,828358,70037,704,6259,False,False,3 days,964472,36270,1842,1 days,1907238
LhfnNH_Zc1o,22,People & Blogs,2020-11-27,2020-11-29,477978,30092,340,3380,False,False,2 days,133072,3578,348,2 days,648448
pc8D77Crh-Y,22,People & Blogs,2020-11-29,2020-11-30,1690818,124395,3084,5536,False,False,1 days,1037373,29237,1001,1 days,2888360
m4EraiedGRw,22,People & Blogs,2020-11-29,2020-11-30,280219,46185,233,4181,False,False,1 days,117636,11288,649,1 days,460158
BsQj8Kb88v8,22,People & Blogs,2020-11-28,2020-11-30,614389,96607,597,8343,False,False,1 days,112674,9463,612,2 days,842088
jXwVa9tNkk8,22,People & Blogs,2020-11-28,2020-11-30,415619,17766,328,2754,False,False,1 days,70435,2066,270,2 days,508910
q1zrv6OqPqY,22,People & Blogs,2020-11-30,2020-12-01,5382762,397839,11419,25366,False,False,0 days,0,0,0,1 days,5805967
Sch2C_6mD_8,22,People & Blogs,2020-12-01,2020-12-01,238174,23803,133,1758,False,False,0 days,0,0,0,0 days,263735
uY0_7wPGJlk,22,People & Blogs,2020-11-30,2020-12-01,150248,20957,36,1139,False,False,0 days,0,0,0,1 days,172344
M9Pmf9AB4Mo,20,Gaming,2020-08-11,2020-08-12,2381688,146739,2794,16549,False,False,5 days,1101065,17819,1568,1 days,3665428
I6hswz4rIrU,20,Gaming,2020-08-11,2020-08-12,320872,14288,774,2085,False,False,5 days,292701,4170,550,1 days,634666
xTpr7piQu2M,20,Gaming,2020-08-10,2020-08-12,1213314,64247,7181,5438,False,False,2 days,206850,4036,295,2 days,1494180
AG9qDVXEemc,20,Gaming,2020-08-10,2020-08-12,480485,30207,391,2967,False,False,3 days,148162,3848,382,2 days,666051
ysdw7cmigZM,20,Gaming,2020-08-08,2020-08-12,2657891,154064,6509,21993,False,False,3 days,287078,9712,1876,4 days,3132614
z9i14AlzWL0,20,Gaming,2020-08-09,2020-08-12,6453572,437366,4968,32225,False,False,3 days,1116971,29841,2308,3 days,8072283
QsUfsZzxi9c,20,Gaming,2020-08-06,2020-08-12,13073796,1643982,16286,97749,False,False,2 days,930239,62415,2266,6 days,15810447
xCkpA4_H1x4,20,Gaming,2020-08-08,2020-08-12,2635254,73921,2694,3447,False,False,2 days,435479,3620,165,4 days,3151886
qzdGo7FBndA,20,Gaming,2020-08-06,2020-08-12,4945005,184836,4811,27254,False,False,1 days,141976,2242,197,6 days,5301510
3-144RjSRWI,20,Gaming,2020-08-06,2020-08-12,1099782,64975,458,9386,False,False,0 days,0,0,0,6 days,1174143
NvgYhf2LnVI,20,Gaming,2020-08-12,2020-08-13,591575,88787,306,15720,False,False,5 days,1479203,135098,20217,1 days,2330600
ELS5RLbSukU,20,Gaming,2020-08-11,2020-08-13,5860120,287762,3938,26354,False,False,4 days,1135825,23894,1054,2 days,7335009
CyKAgXbEX3A,20,Gaming,2020-08-12,2020-08-13,249918,8488,196,1575,False,False,3 days,37074,627,106,1 days,297788
euiSHuaw6Q4,20,Gaming,2020-08-13,2020-08-14,2234662,162565,17524,28904,False,False,6 days,3248556,93371,32006,1 days,5800064
CNMvPse-P-g,20,Gaming,2020-08-13,2020-08-14,159105,4142,695,852,False,False,4 days,138795,1506,343,1 days,304743
FFt_dffYAtA,20,Gaming,2020-08-13,2020-08-14,309218,13677,83,676,False,False,3 days,147480,3543,93,1 days,474687
SCUXdRb5abU,20,Gaming,2020-08-14,2020-08-15,2529608,157314,2994,19636,False,False,5 days,1193207,16007,1828,1 days,3917600
1-o42q7yjA4,20,Gaming,2020-08-14,2020-08-15,409339,27216,317,6422,False,False,5 days,362552,8737,2025,1 days,816291
JX3OU5weSOQ,20,Gaming,2020-08-13,2020-08-15,1468141,79931,9819,7687,False,False,2 days,192669,3733,259,2 days,1752420
_3DHGXgZ-_s,20,Gaming,2020-08-15,2020-08-16,1272966,87922,1292,10268,False,False,3 days,579019,22442,2476,1 days,1975093
aj3SlTgDrdY,20,Gaming,2020-08-16,2020-08-17,471152,17809,794,2209,False,False,6 days,356262,6234,815,1 days,854481
ANdAEztmFiA,20,Gaming,2020-08-16,2020-08-17,2058212,112372,1984,12040,False,False,4 days,401769,5116,527,1 days,2590036
ymjtB5BrEoM,20,Gaming,2020-08-17,2020-08-18,259827,12868,151,1615,False,False,5 days,64529,1266,169,1 days,340274
WS18WGCUSng,20,Gaming,2020-08-17,2020-08-18,1934264,97629,1278,9059,False,False,5 days,217927,3100,339,1 days,2262318
MylGm1adUzo,20,Gaming,2020-08-17,2020-08-18,284509,20784,296,4705,False,False,4 days,79042,3101,539,1 days,392680
r6W6W0wTxws,20,Gaming,2020-08-19,2020-08-19,729672,19765,82,1185,False,False,6 days,898238,22570,1410,0 days,1672840
m1kfCGjOaSw,20,Gaming,2020-08-19,2020-08-20,1990802,119417,4215,15318,False,False,6 days,3520407,122032,20947,1 days,5788923
